strategy,families,macd_filter,macd_timeframe,stop_atr_buffer,target_r,max_hold_bars,use_risk_controls,score,trades,net_points,profit_factor,win_rate,avg_points,max_drawdown_points,worst_trade_points
long_bias_macd1_cross_recent_5_stop1.25_r2.5_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,cross_recent_5,1,1.25,2.5,30,True,668.2352035450398,155,863.2267960712452,1.76281656281283,0.5548387096774193,5.569205135943517,152.56985334879573,-109.4930242572409
long_bias_macd1_cross_recent_5_stop1.25_r1.8_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,cross_recent_5,1,1.25,1.8,30,True,654.9827553106836,156,843.1833973224748,1.7451046050628969,0.5576923076923077,5.405021777708171,152.31431030952444,-109.4930242572409
smc_long_bias_macd1_cross_recent_5_stop1.25_r1.2_h30_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,cross_recent_5,1,1.25,1.2,30,False,628.3184693645326,372,1190.2610602503883,1.362933236346075,0.48655913978494625,3.1996265060494307,217.71125382370155,-109.4930242572409
trend_pullback_macd60_trend_stop1.25_r1.2_h30_risk,trend_pullback_long+trend_pullback_short,trend,60,1.25,1.2,30,True,624.8017024416555,72,731.8568779468696,2.2659142911741323,0.5694444444444444,10.16467886037319,146.92786758193324,-70.78869013196163
trend_pullback_macd60_trend_stop1.25_r1.8_h30_risk,trend_pullback_long+trend_pullback_short,trend,60,1.25,1.8,30,True,624.8017024416555,72,731.8568779468696,2.2659142911741323,0.5694444444444444,10.16467886037319,146.92786758193324,-70.78869013196163
trend_pullback_macd60_trend_stop1.25_r2.5_h30_risk,trend_pullback_long+trend_pullback_short,trend,60,1.25,2.5,30,True,624.8017024416555,72,731.8568779468696,2.2659142911741323,0.5694444444444444,10.16467886037319,146.92786758193324,-70.78869013196163
trend_pullback_macd60_trend_hist_stop1.25_r1.2_h30_risk,trend_pullback_long+trend_pullback_short,trend_hist,60,1.25,1.2,30,True,624.8017024416555,72,731.8568779468696,2.2659142911741323,0.5694444444444444,10.16467886037319,146.92786758193324,-70.78869013196163
trend_pullback_macd60_trend_hist_stop1.25_r1.8_h30_risk,trend_pullback_long+trend_pullback_short,trend_hist,60,1.25,1.8,30,True,624.8017024416555,72,731.8568779468696,2.2659142911741323,0.5694444444444444,10.16467886037319,146.92786758193324,-70.78869013196163
trend_pullback_macd60_trend_hist_stop1.25_r2.5_h30_risk,trend_pullback_long+trend_pullback_short,trend_hist,60,1.25,2.5,30,True,624.8017024416555,72,731.8568779468696,2.2659142911741323,0.5694444444444444,10.16467886037319,146.92786758193324,-70.78869013196163
phase_long_macd5_trend_stop1.25_r1.8_h60_norisk,phase_up_breakout_long+phase_up_pullback_long,trend,5,1.25,1.8,60,False,619.1165321207045,367,1499.9108112481226,1.394002683519267,0.5395095367847411,4.086950439368182,281.870053690207,-84.30016943114606
phase_long_macd5_trend_hist_stop1.25_r1.8_h60_norisk,phase_up_breakout_long+phase_up_pullback_long,trend_hist,5,1.25,1.8,60,False,619.1165321207045,367,1499.9108112481226,1.394002683519267,0.5395095367847411,4.086950439368182,281.870053690207,-84.30016943114606
long_bias_macd1_cross_recent_5_stop0.8_r2.5_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,cross_recent_5,1,0.8,2.5,30,False,613.7412154313965,232,948.824663417774,1.4855242839805665,0.5043103448275862,4.089761480249026,180.67418271569113,-99.7755355246336
trend_pullback_macd60_trend_stop1.25_r1.2_h30_norisk,trend_pullback_long+trend_pullback_short,trend,60,1.25,1.2,30,False,609.1841487139794,73,713.6068779468696,2.196573815728052,0.5616438356164384,9.775436684203694,146.92786758193324,-70.78869013196163
trend_pullback_macd60_trend_stop1.25_r1.8_h30_norisk,trend_pullback_long+trend_pullback_short,trend,60,1.25,1.8,30,False,609.1841487139794,73,713.6068779468696,2.196573815728052,0.5616438356164384,9.775436684203694,146.92786758193324,-70.78869013196163
trend_pullback_macd60_trend_stop1.25_r2.5_h30_norisk,trend_pullback_long+trend_pullback_short,trend,60,1.25,2.5,30,False,609.1841487139794,73,713.6068779468696,2.196573815728052,0.5616438356164384,9.775436684203694,146.92786758193324,-70.78869013196163
trend_pullback_macd60_trend_hist_stop1.25_r1.2_h30_norisk,trend_pullback_long+trend_pullback_short,trend_hist,60,1.25,1.2,30,False,609.1841487139794,73,713.6068779468696,2.196573815728052,0.5616438356164384,9.775436684203694,146.92786758193324,-70.78869013196163
trend_pullback_macd60_trend_hist_stop1.25_r1.8_h30_norisk,trend_pullback_long+trend_pullback_short,trend_hist,60,1.25,1.8,30,False,609.1841487139794,73,713.6068779468696,2.196573815728052,0.5616438356164384,9.775436684203694,146.92786758193324,-70.78869013196163
trend_pullback_macd60_trend_hist_stop1.25_r2.5_h30_norisk,trend_pullback_long+trend_pullback_short,trend_hist,60,1.25,2.5,30,False,609.1841487139794,73,713.6068779468696,2.196573815728052,0.5616438356164384,9.775436684203694,146.92786758193324,-70.78869013196163
phase_trend_macd5_trend_stop1.25_r2.5_h60_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend,5,1.25,2.5,60,False,587.6744555804366,672,1724.6146141536592,1.2314374100043428,0.5059523809523809,2.566390794871517,337.1654804617792,-79.90994064663028
phase_trend_macd5_trend_hist_stop1.25_r2.5_h60_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short,trend_hist,5,1.25,2.5,60,False,587.6744555804366,672,1724.6146141536592,1.2314374100043428,0.5059523809523809,2.566390794871517,337.1654804617792,-79.90994064663028
long_bias_macd1_cross_recent_5_stop0.8_r1.8_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,cross_recent_5,1,0.8,1.8,30,False,581.1000272453449,232,892.8859219329897,1.4568997989167594,0.5043103448275862,3.848646215228404,180.67418271569113,-99.7755355246336
selective_bidirectional_macd1_cross_recent_5_stop1.25_r2.5_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,1.25,2.5,30,False,580.412865211515,376,1351.5890953873131,1.359420031883332,0.4946808510638298,3.5946518494343436,271.864652832468,-88.96885781471428
selective_bidirectional_core_macd1_cross_recent_5_stop1.25_r2.5_h30_norisk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,1.25,2.5,30,False,580.412865211515,376,1351.5890953873131,1.359420031883332,0.4946808510638298,3.5946518494343436,271.864652832468,-88.96885781471428
phase_long_macd5_trend_stop1.25_r2.5_h60_norisk,phase_up_breakout_long+phase_up_pullback_long,trend,5,1.25,2.5,60,False,576.5011506039195,359,1363.899309894121,1.3581697139982323,0.5403899721448467,3.799162423103401,277.47334660102206,-84.30016943114606
phase_long_macd5_trend_hist_stop1.25_r2.5_h60_norisk,phase_up_breakout_long+phase_up_pullback_long,trend_hist,5,1.25,2.5,60,False,576.5011506039195,359,1363.899309894121,1.3581697139982323,0.5403899721448467,3.799162423103401,277.47334660102206,-84.30016943114606
selective_bidirectional_macd1_cross_recent_5_stop1.25_r1.8_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,1.25,1.8,30,False,575.8900510768839,376,1339.5404134094388,1.3587816171875255,0.4973404255319149,3.5626074824719116,271.864652832468,-88.96885781471428
selective_bidirectional_core_macd1_cross_recent_5_stop1.25_r1.8_h30_norisk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,1.25,1.8,30,False,575.8900510768839,376,1339.5404134094388,1.3587816171875255,0.4973404255319149,3.5626074824719116,271.864652832468,-88.96885781471428
long_bias_macd1_cross_recent_5_stop1.25_r1.2_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,cross_recent_5,1,1.25,1.2,30,True,575.863236514767,156,771.2067973846424,1.6822905493305729,0.5641025641025641,4.943633316568221,161.42496806468625,-109.4930242572409
phase_long_macd5_trend_stop1.25_r1.8_h30_norisk,phase_up_breakout_long+phase_up_pullback_long,trend,5,1.25,1.8,30,False,574.8489189647593,396,1219.5884858597783,1.3170261428768393,0.5151515151515151,3.079768903686309,246.72984525364154,-84.30016943114606
phase_long_macd5_trend_hist_stop1.25_r1.8_h30_norisk,phase_up_breakout_long+phase_up_pullback_long,trend_hist,5,1.25,1.8,30,False,574.8489189647593,396,1219.5884858597783,1.3170261428768393,0.5151515151515151,3.079768903686309,246.72984525364154,-84.30016943114606
long_bias_macd1_cross_recent_5_stop0.8_r2.5_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,cross_recent_5,1,0.8,2.5,60,False,568.391746302383,224,914.8484456568585,1.4384448572310093,0.5178571428571429,4.084144846682404,190.30127303650806,-99.7755355246336
smc_long_bias_macd1_hist_deceleration_stop1.25_r1.2_h60_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,hist_deceleration,1,1.25,1.2,60,False,558.9019561703525,619,1744.2217255068026,1.2631225396875445,0.4927302100161551,2.8178056954875648,362.47479984866004,-109.4930242572409
smc_long_bias_macd5_trend_stop1.25_r1.2_h60_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,trend,5,1.25,1.2,60,False,553.0787140604097,445,1650.0437678434355,1.3662801679392402,0.503370786516854,3.7079635232436754,351.80486624639525,-81.22657366194835
smc_long_bias_macd5_trend_hist_stop1.25_r1.2_h60_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,trend_hist,5,1.25,1.2,60,False,553.0787140604097,445,1650.0437678434355,1.3662801679392402,0.503370786516854,3.7079635232436754,351.80486624639525,-81.22657366194835
smc_long_bias_macd1_cross_recent_5_stop1.25_r2.5_h30_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,cross_recent_5,1,1.25,2.5,30,False,551.2286235227742,370,1105.716843377566,1.3409269167039306,0.4891891891891892,2.9884239010204485,234.7753798458143,-109.4930242572409
trend_pullback_macd60_trend_stop0.8_r1.2_h60_risk,trend_pullback_long+trend_pullback_short,trend,60,0.8,1.2,60,True,545.9137132973889,73,534.3309817316403,1.8212542944085286,0.5616438356164384,7.3196024894745255,120.9930908909264,-65.46476168445588
trend_pullback_macd60_trend_stop0.8_r1.8_h60_risk,trend_pullback_long+trend_pullback_short,trend,60,0.8,1.8,60,True,545.9137132973889,73,534.3309817316403,1.8212542944085286,0.5616438356164384,7.3196024894745255,120.9930908909264,-65.46476168445588
trend_pullback_macd60_trend_stop0.8_r2.5_h60_risk,trend_pullback_long+trend_pullback_short,trend,60,0.8,2.5,60,True,545.9137132973889,73,534.3309817316403,1.8212542944085286,0.5616438356164384,7.3196024894745255,120.9930908909264,-65.46476168445588
trend_pullback_macd60_trend_hist_stop0.8_r1.2_h60_risk,trend_pullback_long+trend_pullback_short,trend_hist,60,0.8,1.2,60,True,545.9137132973889,73,534.3309817316403,1.8212542944085286,0.5616438356164384,7.3196024894745255,120.9930908909264,-65.46476168445588
trend_pullback_macd60_trend_hist_stop0.8_r1.8_h60_risk,trend_pullback_long+trend_pullback_short,trend_hist,60,0.8,1.8,60,True,545.9137132973889,73,534.3309817316403,1.8212542944085286,0.5616438356164384,7.3196024894745255,120.9930908909264,-65.46476168445588
trend_pullback_macd60_trend_hist_stop0.8_r2.5_h60_risk,trend_pullback_long+trend_pullback_short,trend_hist,60,0.8,2.5,60,True,545.9137132973889,73,534.3309817316403,1.8212542944085286,0.5616438356164384,7.3196024894745255,120.9930908909264,-65.46476168445588
selective_bidirectional_strict_short_macd1_cross_recent_5_stop0.8_r2.5_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia,cross_recent_5,1,0.8,2.5,30,False,544.359077694132,297,1088.4827605785358,1.4588189273864844,0.5151515151515151,3.66492511979305,237.69846235568184,-99.7755355246336
trend_pullback_macd60_trend_stop0.8_r1.2_h60_norisk,trend_pullback_long+trend_pullback_short,trend,60,0.8,1.2,60,False,531.3132702125996,75,519.5677952398219,1.769343832851971,0.56,6.9275706031976245,120.9930908909264,-65.46476168445588
trend_pullback_macd60_trend_stop0.8_r1.8_h60_norisk,trend_pullback_long+trend_pullback_short,trend,60,0.8,1.8,60,False,531.3132702125996,75,519.5677952398219,1.769343832851971,0.56,6.9275706031976245,120.9930908909264,-65.46476168445588
trend_pullback_macd60_trend_stop0.8_r2.5_h60_norisk,trend_pullback_long+trend_pullback_short,trend,60,0.8,2.5,60,False,531.3132702125996,75,519.5677952398219,1.769343832851971,0.56,6.9275706031976245,120.9930908909264,-65.46476168445588
trend_pullback_macd60_trend_hist_stop0.8_r1.2_h60_norisk,trend_pullback_long+trend_pullback_short,trend_hist,60,0.8,1.2,60,False,531.3132702125996,75,519.5677952398219,1.769343832851971,0.56,6.9275706031976245,120.9930908909264,-65.46476168445588
trend_pullback_macd60_trend_hist_stop0.8_r1.8_h60_norisk,trend_pullback_long+trend_pullback_short,trend_hist,60,0.8,1.8,60,False,531.3132702125996,75,519.5677952398219,1.769343832851971,0.56,6.9275706031976245,120.9930908909264,-65.46476168445588
trend_pullback_macd60_trend_hist_stop0.8_r2.5_h60_norisk,trend_pullback_long+trend_pullback_short,trend_hist,60,0.8,2.5,60,False,531.3132702125996,75,519.5677952398219,1.769343832851971,0.56,6.9275706031976245,120.9930908909264,-65.46476168445588
trend_pullback_macd60_trend_stop1.25_r1.2_h60_risk,trend_pullback_long+trend_pullback_short,trend,60,1.25,1.2,60,True,530.2695763445604,69,651.9854030720962,1.9092353825382986,0.5217391304347826,9.449063812639077,156.32980163319735,-70.78869013196163
trend_pullback_macd60_trend_stop1.25_r1.8_h60_risk,trend_pullback_long+trend_pullback_short,trend,60,1.25,1.8,60,True,530.2695763445604,69,651.9854030720962,1.9092353825382986,0.5217391304347826,9.449063812639077,156.32980163319735,-70.78869013196163
trend_pullback_macd60_trend_stop1.25_r2.5_h60_risk,trend_pullback_long+trend_pullback_short,trend,60,1.25,2.5,60,True,530.2695763445604,69,651.9854030720962,1.9092353825382986,0.5217391304347826,9.449063812639077,156.32980163319735,-70.78869013196163
trend_pullback_macd60_trend_hist_stop1.25_r1.2_h60_risk,trend_pullback_long+trend_pullback_short,trend_hist,60,1.25,1.2,60,True,530.2695763445604,69,651.9854030720962,1.9092353825382986,0.5217391304347826,9.449063812639077,156.32980163319735,-70.78869013196163
trend_pullback_macd60_trend_hist_stop1.25_r1.8_h60_risk,trend_pullback_long+trend_pullback_short,trend_hist,60,1.25,1.8,60,True,530.2695763445604,69,651.9854030720962,1.9092353825382986,0.5217391304347826,9.449063812639077,156.32980163319735,-70.78869013196163
trend_pullback_macd60_trend_hist_stop1.25_r2.5_h60_risk,trend_pullback_long+trend_pullback_short,trend_hist,60,1.25,2.5,60,True,530.2695763445604,69,651.9854030720962,1.9092353825382986,0.5217391304347826,9.449063812639077,156.32980163319735,-70.78869013196163
smc_long_bias_macd5_trend_stop1.25_r1.2_h30_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,trend,5,1.25,1.2,30,False,529.9422568161501,471,1395.8156211854075,1.317376915875629,0.4861995753715499,2.9635151192896125,309.8852867122041,-79.90994064663028
smc_long_bias_macd5_trend_hist_stop1.25_r1.2_h30_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,trend_hist,5,1.25,1.2,30,False,529.9422568161501,471,1395.8156211854075,1.317376915875629,0.4861995753715499,2.9635151192896125,309.8852867122041,-79.90994064663028
selective_bidirectional_strict_short_macd1_cross_recent_5_stop0.8_r1.8_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia,cross_recent_5,1,0.8,1.8,30,False,529.2058205475143,297,1054.408071790731,1.44445571215987,0.5151515151515151,3.550195527914919,237.69846235568184,-99.7755355246336
phase_long_macd5_hist_deceleration_stop1.25_r1.8_h30_risk,phase_up_breakout_long+phase_up_pullback_long,hist_deceleration,5,1.25,1.8,30,True,523.2392656406856,162,544.9919781217832,1.3686104972617668,0.5185185185185185,3.364148013097427,123.8063702446052,-79.90994064663028
long_bias_macd5_trend_stop1.25_r1.2_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,trend,5,1.25,1.2,60,False,522.140948353815,302,1363.9037196293502,1.4121046279620777,0.5397350993377483,4.5162374822163915,315.0048213230766,-81.22657366194835
long_bias_macd5_trend_hist_stop1.25_r1.2_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,trend_hist,5,1.25,1.2,60,False,522.140948353815,302,1363.9037196293502,1.4121046279620777,0.5397350993377483,4.5162374822163915,315.0048213230766,-81.22657366194835
selective_bidirectional_macd1_cross_recent_5_stop1.25_r1.2_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,1.25,1.2,30,False,521.1749378540352,378,1200.2158426373644,1.3215779079840337,0.5026455026455027,3.1751741868713346,272.539786036672,-88.96885781471428
selective_bidirectional_core_macd1_cross_recent_5_stop1.25_r1.2_h30_norisk,top_breakout_long+trend_pullback_long+trend_transition_long+bottom_breakdown_short+trend_pullback_short+trend_transition_short,cross_recent_5,1,1.25,1.2,30,False,521.1749378540352,378,1200.2158426373644,1.3215779079840337,0.5026455026455027,3.1751741868713346,272.539786036672,-88.96885781471428
long_bias_macd5_trend_stop1.25_r2.5_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,trend,5,1.25,2.5,30,False,512.1768666615058,308,1181.046420985469,1.4003532360799793,0.5227272727272727,3.8345663019008733,276.99696217475866,-79.90994064663028
long_bias_macd5_trend_hist_stop1.25_r2.5_h30_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,trend_hist,5,1.25,2.5,30,False,512.1768666615058,308,1181.046420985469,1.4003532360799793,0.5227272727272727,3.8345663019008733,276.99696217475866,-79.90994064663028
phase_long_macd5_trend_stop1.25_r1.8_h60_risk,phase_up_breakout_long+phase_up_pullback_long,trend,5,1.25,1.8,60,True,509.807553974872,175,667.9848867694818,1.4446782673349645,0.5257142857142857,3.8170564958256104,157.9503701924732,-63.321837184150354
phase_long_macd5_trend_hist_stop1.25_r1.8_h60_risk,phase_up_breakout_long+phase_up_pullback_long,trend_hist,5,1.25,1.8,60,True,509.807553974872,175,667.9848867694818,1.4446782673349645,0.5257142857142857,3.8170564958256104,157.9503701924732,-63.321837184150354
trend_pullback_macd1_cross_recent_5_stop0.8_r1.2_h60_norisk,trend_pullback_long+trend_pullback_short,cross_recent_5,1,0.8,1.2,60,False,508.908805618612,64,541.7702313783266,1.9789330987863714,0.578125,8.465159865286353,136.11895379034468,-65.46476168445588
selective_bidirectional_strict_short_macd1_cross_recent_5_stop0.8_r2.5_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia,cross_recent_5,1,0.8,2.5,60,False,508.8554595579368,281,1140.7757631372333,1.4550821371241944,0.5266903914590747,4.059700224687663,271.1576047162125,-99.7755355246336
trend_pullback_macd1_cross_recent_5_stop0.8_r1.2_h30_norisk,trend_pullback_long+trend_pullback_short,cross_recent_5,1,0.8,1.2,30,False,503.55908654681593,66,473.1266761299157,1.838040617201543,0.5606060606060606,7.16858600196842,117.92153492641955,-65.46476168445588
phase_plus_fast_macd5_trend_stop1.25_r2.5_h60_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short+fast_reversal_long+fast_reversal_short,trend,5,1.25,2.5,60,False,502.0595912746625,684,1579.6113540503975,1.2063687996874486,0.5029239766081871,2.309373324635084,369.4095195862574,-79.90994064663028
phase_plus_fast_macd5_trend_hist_stop1.25_r2.5_h60_norisk,phase_up_breakout_long+phase_up_pullback_long+phase_down_breakdown_short+phase_down_pullback_short+fast_reversal_long+fast_reversal_short,trend_hist,5,1.25,2.5,60,False,502.0595912746625,684,1579.6113540503975,1.2063687996874486,0.5029239766081871,2.309373324635084,369.4095195862574,-79.90994064663028
phase_long_macd5_trend_stop1.25_r1.8_h30_risk,phase_up_breakout_long+phase_up_pullback_long,trend,5,1.25,1.8,30,True,501.3205699726237,180,578.4058539625585,1.402703141850715,0.5166666666666667,3.213365855347547,138.35269661467464,-54.445124205918546
phase_long_macd5_trend_hist_stop1.25_r1.8_h30_risk,phase_up_breakout_long+phase_up_pullback_long,trend_hist,5,1.25,1.8,30,True,501.3205699726237,180,578.4058539625585,1.402703141850715,0.5166666666666667,3.213365855347547,138.35269661467464,-54.445124205918546
long_bias_macd1_cross_recent_5_stop0.8_r1.8_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,cross_recent_5,1,0.8,1.8,60,False,497.3877037569791,224,839.5485479544841,1.4023570734517816,0.5178571428571429,3.747984589082518,203.7839623414693,-99.7755355246336
smc_trend_filtered_macd1_cross_recent_5_stop1.25_r2.5_h30_norisk,smc_trend_transition_long+smc_trend_pullback_long+smc_trend_transition_short+smc_trend_pullback_short,cross_recent_5,1,1.25,2.5,30,False,495.7767073565835,375,1132.3362999781966,1.2951102342382264,0.49066666666666664,3.0195634666085245,271.864652832468,-88.96885781471428
trend_pullback_macd1_cross_recent_5_stop0.8_r1.2_h30_risk,trend_pullback_long+trend_pullback_short,cross_recent_5,1,0.8,1.2,30,True,494.1264463054152,65,463.17892213688174,1.820420342723927,0.5538461538461539,7.125829571336642,117.92153492641955,-65.46476168445588
selective_bidirectional_session_macd5_cross_recent_5_stop1.25_r1.8_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,cross_recent_5,5,1.25,1.8,30,True,493.6179838211608,107,666.9393834400726,1.5666344250708337,0.5514018691588785,6.23307834990722,169.49258668170296,-77.11338478520338
smc_bos_fvg_macd1_cross_recent_5_stop1.25_r1.8_h30_norisk,smc_bos_fvg_long+smc_bos_fvg_short,cross_recent_5,1,1.25,1.8,30,False,492.7115949835263,252,805.2315687823575,1.320712371771486,0.5277777777777778,3.1953633681839584,195.75016493433213,-88.96885781471428
long_bias_macd60_trend_stop1.25_r2.5_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,trend,60,1.25,2.5,30,True,490.50015570091614,129,704.1412656793764,1.7247903780507365,0.5426356589147286,5.458459423871135,180.6908869705694,-46.13514227275664
long_bias_macd60_trend_hist_stop1.25_r2.5_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long,trend_hist,60,1.25,2.5,30,True,490.50015570091614,129,704.1412656793764,1.7247903780507365,0.5426356589147286,5.458459423871135,180.6908869705694,-46.13514227275664
smc_long_bias_macd1_hist_deceleration_stop1.25_r1.8_h60_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,hist_deceleration,1,1.25,1.8,60,False,489.7128814239877,605,1587.86656694649,1.2426022245258086,0.4859504132231405,2.6245728379280826,384.0709542088407,-109.4930242572409
phase_long_macd5_trend_stop1.25_r2.5_h30_norisk,phase_up_breakout_long+phase_up_pullback_long,trend,5,1.25,2.5,30,False,487.2067767445428,392,1177.1702116590823,1.3038801450591206,0.5153061224489796,3.0029852338241896,289.02385772312846,-84.30016943114606
phase_long_macd5_trend_hist_stop1.25_r2.5_h30_norisk,phase_up_breakout_long+phase_up_pullback_long,trend_hist,5,1.25,2.5,30,False,487.2067767445428,392,1177.1702116590823,1.3038801450591206,0.5153061224489796,3.0029852338241896,289.02385772312846,-84.30016943114606
selective_bidirectional_strict_short_macd1_cross_recent_5_stop1.25_r1.2_h30_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia,cross_recent_5,1,1.25,1.2,30,True,486.3341243253301,171,586.6292684959662,1.4659783510191644,0.5555555555555556,3.4305805175202706,146.7118820719552,-109.4930242572409
trend_transition_macd1_cross_recent_5_stop1.25_r2.5_h30_norisk,trend_transition_long+trend_transition_short,cross_recent_5,1,1.25,2.5,30,False,485.2763986562903,370,1138.9946466816764,1.3037441063091753,0.4918918918918919,3.0783639099504767,280.864652832468,-88.96885781471428
selective_bidirectional_strict_short_macd1_cross_recent_5_stop0.8_r1.8_h60_norisk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia,cross_recent_5,1,0.8,1.8,60,False,482.6011026934734,281,1073.9703035475723,1.4284318765699038,0.5266903914590747,3.821958375614136,271.1576047162125,-99.7755355246336
smc_long_bias_macd5_trend_stop1.25_r1.8_h30_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,trend,5,1.25,1.8,30,False,482.3667648254193,466,1282.0983261379552,1.2902766841114837,0.4742489270386266,2.7512839616694316,316.8650020032219,-79.90994064663028
smc_long_bias_macd5_trend_hist_stop1.25_r1.8_h30_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,trend_hist,5,1.25,1.8,30,False,482.3667648254193,466,1282.0983261379552,1.2902766841114837,0.4742489270386266,2.7512839616694316,316.8650020032219,-79.90994064663028
selective_bidirectional_session_macd1_cross_recent_5_stop1.25_r1.2_h60_risk,top_breakout_long+trend_ignition_long+trend_pullback_long+trend_transition_long+reversal_impulse_long+trend_pullback_short_asia_europe+trend_transition_short_asia_rth,cross_recent_5,1,1.25,1.2,60,True,482.15817501145295,172,598.3271441766774,1.3604106891809704,0.5697674418604651,3.4786461870737058,150.3946789858892,-109.4930242572409
smc_long_bias_macd60_trend_stop1.25_r1.2_h60_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,trend,60,1.25,1.2,60,False,482.06489431685304,309,1172.0101589215192,1.3924223564041036,0.49514563106796117,3.7929131356683468,295.0830446891341,-73.3084686280963
smc_long_bias_macd60_trend_hist_stop1.25_r1.2_h60_norisk,smc_discount_choch_long+smc_bos_fvg_long+smc_ob_retest_long+smc_trend_transition_long+smc_trend_pullback_long,trend_hist,60,1.25,1.2,60,False,482.06489431685304,309,1172.0101589215192,1.3924223564041036,0.49514563106796117,3.7929131356683468,295.0830446891341,-73.3084686280963
